260;2010-04-19 03:00:00;0
261;2010-04-19 04:00:00;0
262;2010-04-19 05:00:00;5
263;2010-04-19 06:00:00;5
264;2010-04-19 07:00:00;10
265;2010-04-19 08:00:00;10
266;2010-04-19 09:00:00;10
267;2010-04-19 10:00:00;10
268;2010-04-19 11:00:00;10
269;2010-04-19 12:00:00;20
270;2010-04-19 13:00:00;20
271;2010-04-19 14:00:00;20
272;2010-04-19 15:00:00;10
273;2010-04-19 16:00:00;10
274;2010-04-19 17:00:00;30
275;2010-04-19 18:00:00;40
276;2010-04-19 19:00:00;40
277;2010-04-19 20:00:00;20
278;2010-04-19 21:00:00;15
279;2010-04-19 22:00:00;10
280;2010-04-19 23:00:00;10
281;2010-04-20 00:00:00;5
282;2010-04-20 01:00:00;3
283;2010-04-20 02:00:00;0
284;2010-04-20 03:00:00;0
285;2010-04-20 04:00:00;0
286;2010-04-20 05:00:00;5
287;2010-04-20 06:00:00;5
288;2010-04-20 07:00:00;10
289;2010-04-20 08:00:00;10
290;2010-04-20 09:00:00;10
291;2010-04-20 10:00:00;10
292;2010-04-20 11:00:00;10
293;2010-04-20 12:00:00;20
294;2010-04-20 13:00:00;20
295;2010-04-20 14:00:00;20
296;2010-04-20 15:00:00;10
297;2010-04-20 16:00:00;10
298;2010-04-20 17:00:00;30
299;2010-04-20 18:00:00;40
300;2010-04-20 19:00:00;40
301;2010-04-20 20:00:00;20
302;2010-04-20 21:00:00;15
303;2010-04-20 22:00:00;10
304;2010-04-20 23:00:00;10
305;2010-04-21 00:00:00;5
306;2010-04-21 01:00:00;3
307;2010-04-21 02:00:00;0
308;2010-04-21 03:00:00;0
309;2010-04-21 04:00:00;0
310;2010-04-21 05:00:00;5
311;2010-04-21 06:00:00;5
312;2010-04-21 07:00:00;10
313;2010-04-21 08:00:00;10
314;2010-04-21 09:00:00;10
315;2010-04-21 10:00:00;10
316;2010-04-21 11:00:00;10
317;2010-04-21 12:00:00;20
318;2010-04-21 13:00:00;20
319;2010-04-21 14:00:00;20
320;2010-04-21 15:00:00;10
321;2010-04-21 16:00:00;10
322;2010-04-21 17:00:00;30
323;2010-04-21 18:00:00;40
324;2010-04-21 19:00:00;40
325;2010-04-21 20:00:00;20
326;2010-04-21 21:00:00;15
327;2010-04-21 22:00:00;10
328;2010-04-21 23:00:00;10
329;2010-04-22 00:00:00;5
330;2010-04-22 01:00:00;3
331;2010-04-22 02:00:00;0
332;2010-04-22 03:00:00;0
333;2010-04-22 04:00:00;0
334;2010-04-22 05:00:00;5
335;2010-04-22 06:00:00;5
336;2010-04-22 07:00:00;10
337;2010-04-22 08:00:00;10
338;2010-04-22 09:00:00;10
339;2010-04-22 10:00:00;10
340;2010-04-22 11:00:00;10
341;2010-04-22 12:00:00;20
342;2010-04-22 13:00:00;20
343;2010-04-22 14:00:00;20
344;2010-04-22 15:00:00;10
345;2010-04-22 16:00:00;10
346;2010-04-22 17:00:00;30
347;2010-04-22 18:00:00;40
348;2010-04-22 19:00:00;40
349;2010-04-22 20:00:00;20
350;2010-04-22 21:00:00;15
351;2010-04-22 22:00:00;10
352;2010-04-22 23:00:00;10
353;2010-04-23 00:00:00;5
354;2010-04-23 01:00:00;3
355;2010-04-23 02:00:00;0
356;2010-04-23 03:00:00;0
357;2010-04-23 04:00:00;0
358;2010-04-23 05:00:00;5
359;2010-04-23 06:00:00;5
360;2010-04-23 07:00:00;10
361;2010-04-23 08:00:00;10
362;2010-04-23 09:00:00;10
363;2010-04-23 10:00:00;10
364;2010-04-23 11:00:00;10
365;2010-04-23 12:00:00;20
366;2010-04-23 13:00:00;20
367;2010-04-23 14:00:00;20
368;2010-04-23 15:00:00;10
369;2010-04-23 16:00:00;10
370;2010-04-23 17:00:00;30
371;2010-04-23 18:00:00;40
372;2010-04-23 19:00:00;40
373;2010-04-23 20:00:00;20
374;2010-04-23 21:00:00;15
375;2010-04-23 22:00:00;10
376;2010-04-23 23:00:00;10
377;2010-04-24 00:00:00;5
378;2010-04-24 01:00:00;3
379;2010-04-24 02:00:00;0
380;2010-04-24 03:00:00;0
381;2010-04-24 04:00:00;0
382;2010-04-24 05:00:00;5
383;2010-04-24 06:00:00;5
384;2010-04-24 07:00:00;10
385;2010-04-24 08:00:00;10
386;2010-04-24 09:00:00;10
387;2010-04-24 10:00:00;10
388;2010-04-24 11:00:00;10
389;2010-04-24 12:00:00;20
390;2010-04-24 13:00:00;20
391;2010-04-24 14:00:00;20
392;2010-04-24 15:00:00;10
393;2010-04-24 16:00:00;10
394;2010-04-24 17:00:00;30
395;2010-04-24 18:00:00;40
396;2010-04-24 19:00:00;40
397;2010-04-24 20:00:00;20
398;2010-04-24 21:00:00;15
399;2010-04-24 22:00:00;10
400;2010-04-24 23:00:00;10
401;2010-04-25 00:00:00;5
402;2010-04-25 01:00:00;3
403;2010-04-25 02:00:00;0
404;2010-04-25 03:00:00;0
405;2010-04-25 04:00:00;0
406;2010-04-25 05:00:00;5
407;2010-04-25 06:00:00;5
408;2010-04-25 07:00:00;10
409;2010-04-25 08:00:00;10
410;2010-04-25 09:00:00;10
411;2010-04-25 10:00:00;10
412;2010-04-25 11:00:00;10
413;2010-04-25 12:00:00;20
414;2010-04-25 13:00:00;20
415;2010-04-25 14:00:00;20
416;2010-04-25 15:00:00;10
417;2010-04-25 16:00:00;10
418;2010-04-25 17:00:00;30
419;2010-04-25 18:00:00;40
420;2010-04-25 19:00:00;40
421;2010-04-25 20:00:00;20
422;2010-04-25 21:00:00;15
423;2010-04-25 22:00:00;10
424;2010-04-25 23:00:00;10
425;2010-04-26 00:00:00;5
426;2010-04-26 01:00:00;3
427;2010-04-26 02:00:00;0
428;2010-04-26 03:00:00;0
429;2010-04-26 04:00:00;0
430;2010-04-26 05:00:00;5
431;2010-04-26 06:00:00;5
432;2010-04-26 07:00:00;10
433;2010-04-26 08:00:00;10
434;2010-04-26 09:00:00;10
435;2010-04-26 10:00:00;10
436;2010-04-26 11:00:00;10
437;2010-04-26 12:00:00;20
438;2010-04-26 13:00:00;20
439;2010-04-26 14:00:00;20
440;2010-04-26 15:00:00;10
441;2010-04-26 16:00:00;10
442;2010-04-26 17:00:00;30
443;2010-04-26 18:00:00;40
444;2010-04-26 19:00:00;40
445;2010-04-26 20:00:00;20
446;2010-04-26 21:00:00;15
447;2010-04-26 22:00:00;10
448;2010-04-26 23:00:00;10
449;2010-04-27 00:00:00;5
450;2010-04-27 01:00:00;3
451;2010-04-27 02:00:00;0
452;2010-04-27 03:00:00;0
453;2010-04-27 04:00:00;0
454;2010-04-27 05:00:00;5
455;2010-04-27 06:00:00;5
456;2010-04-27 07:00:00;10
457;2010-04-27 08:00:00;10
458;2010-04-27 09:00:00;10
459;2010-04-27 10:00:00;10
460;2010-04-27 11:00:00;10
461;2010-04-27 12:00:00;20
462;2010-04-27 13:00:00;20
463;2010-04-27 14:00:00;20
464;2010-04-27 15:00:00;10
465;2010-04-27 16:00:00;10
466;2010-04-27 17:00:00;30
467;2010-04-27 18:00:00;40
468;2010-04-27 19:00:00;40
469;2010-04-27 20:00:00;20
470;2010-04-27 21:00:00;15
471;2010-04-27 22:00:00;10
472;2010-04-27 23:00:00;10
473;2010-04-28 00:00:00;5
474;2010-04-28 01:00:00;3
475;2010-04-28 02:00:00;0
476;2010-04-28 03:00:00;0
477;2010-04-28 04:00:00;0
478;2010-04-28 05:00:00;5
479;2010-04-28 06:00:00;5
480;2010-04-28 07:00:00;10
